obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x2,10,3,900,3375885,22s-20-45-12.txt,45,20,9,3566.0,9,3504.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1794428,22s-20-45-12.txt,45,20,8,3122.0,8,3102.0
RANDOM,SSHAPE,LS_1x0,10,3,900,364805,22s-20-45-13.txt,45,20,7,2968.0,7,2968.0
RANDOM,SSHAPE,LS_1x1,10,3,900,505364,22s-20-45-13.txt,45,20,7,2982.0,7,2950.0
RANDOM,SSHAPE,LS_1x2,10,3,900,850433,22s-20-45-13.txt,45,20,7,3142.0,7,3118.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1975172,22s-20-45-13.txt,45,20,8,3170.0,8,3116.0
RANDOM,SSHAPE,LS_1x0,10,3,900,299364,22s-20-45-14.txt,45,20,6,2752.0,6,2752.0
RANDOM,SSHAPE,LS_1x1,10,3,900,415629,22s-20-45-14.txt,45,20,6,2844.0,6,2694.0
RANDOM,SSHAPE,LS_1x2,10,3,900,665316,22s-20-45-14.txt,45,20,6,2804.0,6,2804.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1307766,22s-20-45-14.txt,45,20,6,2898.0,6,2666.0
RANDOM,SSHAPE,LS_1x0,10,3,900,704101,22s-20-45-15.txt,45,20,6,2642.0,6,2642.0
